application_date,approval_id,issue_date,latitude,longitude,project_id,complete_cancel_date,job_id,status,valuation
2016-01-07,1628671,2016-01-07,32.971974,-117.210363,465510,2016-04-15,900225,Completed,
2016-01-07,1620351,2016-01-07,32.816566,-117.267091,463165,2016-03-10,895893,Completed,
2016-01-07,1620330,2016-01-07,32.961871,-117.121164,463159,,895883,Issued,
2016-01-07,1596653,2016-01-07,32.829619,-117.180224,456357,2016-01-20,882923,Completed,
2016-01-07,1596634,2016-01-07,32.94361,-117.206294,456352,2016-01-13,882915,Completed,
2015-12-04,1608876,2016-01-07,32.727022,-117.164524,459919,2016-05-10,889759,Completed,
2016-01-07,1628770,2016-01-07,32.78295,-117.151654,465534,2016-04-05,900274,Completed,
2016-01-07,1628802,2016-01-07,33.043413,-117.090207,465543,,900287,Issued,
2016-01-07,1628809,2016-01-07,32.806354,-117.012941,465549,2016-03-10,900291,Completed,
2015-12-17,1618753,2016-01-07,32.667036,-117.052691,462734,2016-01-27,895083,Completed,
2016-01-07,1628832,2016-01-07,32.831565,-117.100214,465556,,900305,Issued,
2016-01-08,1627765,2016-01-08,32.757975,-117.101956,465283,2016-03-08,899806,Completed,
2016-01-08,1629030,2016-01-08,32.816853,-117.163195,465598,2016-06-09,900382,Completed,
2016-01-08,1629037,2016-01-08,32.585568,-117.01659,465601,2016-08-03,900388,Completed,
2016-01-08,1629042,2016-01-08,32.698764,-117.104381,465599,,900386,Issued,
2016-01-08,1629082,2016-01-08,32.783431,-117.048282,465621,2016-01-29,900427,Completed,
2016-01-08,1629135,2016-01-08,32.826639,-117.086172,465634,,900453,Issued,
2016-01-08,1629108,2016-01-08,32.960177,-117.130999,465626,,900436,Issued,
2016-01-05,1625782,2016-01-08,32.91989,-117.072658,464757,2016-01-28,898841,Completed,
2016-01-08,1627757,2016-01-08,32.932422,-117.09852,465281,2016-03-21,899801,Completed,
2015-12-18,1619221,2016-01-08,32.820525,-117.092875,462856,2016-01-13,895305,Completed,
2015-12-18,1619226,2016-01-08,32.755756,-117.17934,462861,2016-03-15,895311,Completed,
2016-01-08,1629385,2016-01-08,32.849187,-117.201703,465682,2016-04-13,900539,Completed,
2016-01-08,1629400,2016-01-08,32.952515,-117.212406,465712,2016-01-29,900587,Completed,
2016-01-08,1629417,2016-01-08,32.847876,-117.222941,465718,2016-06-09,900601,Completed,
2015-11-25,1603271,2016-01-08,32.794948,-117.064039,458279,2016-03-08,886547,Completed,
2015-12-18,1618692,2016-01-08,32.942854,-117.138613,462713,,895041,Issued,
2016-01-05,1627082,2016-01-08,32.858418,-117.247856,465119,2016-01-27,899478,Completed,
2016-01-08,1629439,2016-01-08,32.810626,-117.251608,465725,,900611,Issued,
2015-12-18,1618661,2016-01-08,32.939638,-117.161296,462705,2016-01-22,895025,Completed,
2016-01-05,1627055,2016-01-08,32.798657,-117.008263,465109,2016-03-15,899459,Completed,
2016-01-08,1629481,2016-01-08,32.805308,-117.189766,465741,,900638,Issued,
2016-01-08,1629621,2016-01-08,32.916079,-117.064587,465789,2016-01-25,900727,Completed,
2016-01-08,1629627,2016-01-08,32.934282,-117.012884,465794,2016-02-22,900735,Completed,
2016-01-08,1629642,2016-01-08,33.028339,-117.0891,465796,2016-02-18,900741,Completed,
2016-01-08,1629672,2016-01-08,32.967782,-117.075558,465808,2016-02-01,900757,Completed,
2016-01-09,1629727,2016-01-09,33.009249,-117.136685,465821,2016-03-24,900784,Completed,
2016-01-09,1629730,2016-01-09,33.017848,-117.056872,465822,2016-01-28,900786,Completed,
2016-01-09,1629733,2016-01-09,32.737834,-117.127453,465823,2016-02-24,900788,Completed,
2016-01-09,1629736,2016-01-09,32.950973,-117.127028,465824,,900790,Issued,
2016-01-09,1629742,2016-01-09,32.744072,-117.148619,465826,,900794,Issued,
2016-01-09,1629745,2016-01-09,32.738099,-117.085758,465827,2016-03-28,900796,Completed,
2016-01-09,1629751,2016-01-09,32.923367,-117.121932,465829,2016-01-22,900800,Completed,
2016-01-09,1629755,2016-01-09,32.773225,-117.052949,465830,2016-03-07,900802,Completed,
2016-01-09,1629757,2016-01-09,32.813664,-117.242298,465831,2016-02-02,900804,Completed,
2016-01-09,1629763,2016-01-09,32.944591,-117.146897,465835,2016-01-22,900808,Completed,
2016-01-09,1629766,2016-01-09,32.968931,-117.080056,465836,2016-01-26,900810,Completed,
2016-01-09,1629770,2016-01-09,32.910345,-117.071712,465837,2016-02-04,900812,Completed,
2016-01-09,1629776,2016-01-09,32.921181,-117.065361,465838,2016-01-26,900817,Completed,
2016-01-09,1629779,2016-01-09,32.989856,-117.144623,465839,2016-02-22,900819,Completed,
2016-01-09,1629782,2016-01-09,32.864677,-117.244439,465840,2016-02-12,900821,Completed,
2016-01-09,1629785,2016-01-09,32.944882,-117.206807,465841,2016-01-26,900823,Completed,
2016-01-09,1629788,2016-01-09,32.920998,-117.021483,465842,2016-02-22,900825,Completed,
2016-01-09,1629791,2016-01-09,32.959102,-117.1364,465843,,900827,Issued,
2016-01-09,1629797,2016-01-09,32.954452,-117.116888,465844,2016-03-08,900830,Completed,
2015-12-07,1609638,2016-01-11,32.760244,-117.08602,460162,,890212,Issued,20000
2016-01-11,1630000,2016-01-11,32.805845,-117.075817,465901,2016-04-05,900933,Completed,
2016-01-11,1630006,2016-01-11,32.810467,-117.159607,465904,2016-04-08,900937,Completed,
2016-01-11,1630044,2016-01-11,32.579158,-117.044374,465914,,900957,Issued,
2016-01-11,1630173,2016-01-11,32.845411,-117.277489,465940,,901003,Issued,
2016-01-11,1630192,2016-01-11,32.934574,-117.124498,465949,2016-03-02,901022,Completed,
2016-01-11,1630243,2016-01-11,33.039689,-117.058708,465963,2016-02-02,901044,Completed,
2015-11-20,1600125,2016-01-11,32.711747,-117.098948,457305,,884781,Issued,
2016-01-11,1620875,2016-01-11,32.814272,-117.017459,463323,2016-04-12,896167,Completed,
2016-01-11,1630494,2016-01-11,32.753851,-117.178301,466040,2016-01-15,901172,Completed,
2016-01-11,1630512,2016-01-11,32.819223,-117.092273,466042,2016-01-19,901176,Completed,
2016-01-11,1630524,2016-01-11,32.968544,-117.164217,466046,2016-01-22,901181,Completed,
2015-12-17,1618049,2016-01-11,32.825509,-117.27251,462545,2016-02-09,894706,Completed,
2016-01-11,1623677,2016-01-11,32.792258,-117.203294,464080,2016-01-21,897590,Completed,
2016-01-11,1625907,2016-01-11,32.685982,-117.029879,464799,2016-02-12,898909,Completed,
2016-01-11,1625926,2016-01-11,32.565771,-117.030039,464801,2016-03-21,898917,Completed,
2016-01-11,1625977,2016-01-11,32.97444,-117.132711,464818,,898951,Issued,
2016-01-11,1630677,2016-01-11,32.925214,-117.231883,466081,,901247,Issued,
2016-01-11,1628475,2016-01-11,32.831182,-117.081319,465461,2016-03-15,900130,Completed,
2016-01-12,1628699,2016-01-12,32.729942,-117.230221,465516,2016-02-04,900233,Completed,
2016-01-12,1628437,2016-01-12,32.968538,-117.130587,465446,2016-04-04,900103,Completed,
2016-01-12,1628390,2016-01-12,32.767507,-117.116577,465425,2016-04-08,900063,Completed,
2016-01-12,1614480,2016-01-12,32.678534,-117.051726,461549,2016-02-09,892827,Completed,
2015-12-16,1617501,2016-01-12,32.665496,-117.064589,462389,2016-03-22,894423,Completed,
2016-01-12,1630936,2016-01-12,33.019486,-117.146001,466161,2016-02-12,901383,Completed,
2016-01-12,1624776,2016-01-12,32.944004,-117.181391,464422,2016-02-19,898241,Completed,
2016-01-12,1624779,2016-01-12,32.939881,-117.190872,464451,2016-03-16,898287,Completed,
2015-12-03,1606836,2016-01-12,32.801473,-117.070771,459313,2016-04-26,888584,Completed,
2016-01-12,1624782,2016-01-12,32.924979,-117.220966,464452,2016-02-16,898289,Completed,
2016-01-12,1614848,2016-01-12,32.769573,-117.113982,461679,2016-03-04,893066,Completed,
2016-01-12,1631222,2016-01-12,32.906694,-117.098751,466244,2016-01-19,901532,Completed,
2015-12-04,1608578,2016-01-12,32.889232,-117.186747,459808,2016-02-22,889557,Completed,100000
2016-01-12,1628219,2016-01-12,32.719209,-117.128035,465399,2016-01-26,900024,Completed,
2016-01-12,1623847,2016-01-12,32.927176,-117.192027,464144,2016-04-11,897717,Completed,
2016-01-12,1628276,2016-01-12,32.932962,-117.077216,465410,2016-01-21,900040,Completed,
2016-01-12,1628264,2016-01-12,32.81834,-117.087929,465406,2016-03-18,900034,Completed,
2016-01-12,1631328,2016-01-12,33.025432,-117.091046,466254,2016-01-28,901562,Completed,
2016-01-12,1627769,2016-01-12,32.980154,-117.158158,465284,2016-03-01,899810,Completed,
2016-01-12,1627735,2016-01-12,32.979463,-117.154995,465277,2016-03-01,899788,Completed,
2016-01-12,1631452,2016-01-12,32.716521,-117.075497,466304,2016-04-11,901648,Completed,
2016-01-12,1627744,2016-01-12,32.972113,-117.212999,465279,2016-03-15,899792,Completed,
2016-01-12,1631468,2016-01-12,32.789616,-117.090669,466308,2016-03-18,901658,Completed,
2016-01-12,1631492,2016-01-12,32.960452,-117.209992,466313,2016-02-22,901668,Completed,
2015-12-04,1609014,2016-01-12,32.817443,-117.242321,459963,2016-02-09,889846,Completed,
2015-12-21,1619740,2016-01-12,32.724415,-117.100081,463000,2016-01-19,895578,Completed,
2016-01-04,1625857,2016-01-12,32.968657,-117.184082,464776,2016-01-29,898871,Completed,
2016-01-12,1631704,2016-01-12,33.044794,-117.068179,466368,2016-01-27,901774,Completed,
2016-01-12,1631707,2016-01-12,33.006852,-117.088282,466369,2016-02-18,901776,Completed,
2016-01-12,1631710,2016-01-12,32.566131,-117.039206,466370,2016-02-17,901778,Completed,
2016-01-12,1631713,2016-01-12,32.812132,-117.192706,466371,2016-01-22,901780,Completed,
2016-01-12,1631718,2016-01-12,32.760482,-117.075229,466372,2016-02-02,901782,Completed,
2016-01-12,1631721,2016-01-12,32.837507,-117.200795,466373,2016-05-18,901784,Completed,
2016-01-11,1625996,2016-01-12,32.805195,-117.187978,464824,2016-02-26,898961,Completed,
2016-01-12,1631724,2016-01-12,32.729373,-117.103345,466374,2016-01-22,901786,Completed,
2016-01-13,1629020,2016-01-13,32.834482,-117.227403,465595,2016-03-17,900376,Completed,
2016-01-13,1628425,2016-01-13,32.78772,-117.076395,465447,2016-02-19,900109,Completed,
2016-01-13,1628405,2016-01-13,32.785849,-117.06975,465443,2016-02-03,900099,Completed,
2015-12-02,1606566,2016-01-13,32.738422,-117.126379,459235,2016-01-14,888428,Completed,
2015-12-02,1606571,2016-01-13,32.975634,-117.142143,459234,,888432,Issued,
2016-01-13,1631611,2016-01-13,32.744971,-117.060949,466344,2016-03-22,901732,Completed,
2016-01-13,1631844,2016-01-13,32.705821,-117.037209,466405,2016-04-28,901843,Completed,
2016-01-13,1631868,2016-01-13,32.742492,-117.216613,466410,2016-03-09,901848,Completed,
2015-12-16,1617090,2016-01-13,32.751164,-117.124447,462272,2016-01-26,894209,Completed,
2016-01-13,1631913,2016-01-13,32.804487,-117.013989,466415,2016-05-05,901866,Completed,
2015-12-18,1617269,2016-01-13,32.58083,-117.011556,462322,2016-05-02,894297,Completed,
2015-11-18,1599014,2016-01-13,32.753689,-117.117144,457027,2016-06-27,884189,Completed,
2015-12-16,1616050,2016-01-13,32.711747,-117.098948,461994,,893700,Issued,
2015-12-10,1612757,2016-01-13,32.925067,-117.230398,461063,2016-01-19,891914,Completed,
2015-11-24,1602733,2016-01-13,32.824819,-117.173389,458103,2016-02-26,886224,Completed,
2015-12-07,1609861,2016-01-13,32.935725,-117.133081,460226,2016-03-01,890322,Completed,
2015-12-18,1617299,2016-01-13,32.818926,-117.229779,462332,,894312,Issued,
2015-12-22,1619630,2016-01-13,32.708972,-117.10197,462962,2016-05-17,895506,Completed,
2015-12-22,1619404,2016-01-13,32.984065,-117.246087,462911,2016-02-29,895408,Completed,
2015-12-22,1619357,2016-01-13,32.828136,-117.09841,462897,2016-01-26,895380,Completed,
2016-01-13,1630399,2016-01-13,32.828639,-117.177111,466005,2016-04-11,901118,Completed,
2015-09-08,1550191,2016-01-13,32.841281,-117.23039,443311,2016-01-25,858871,Completed,
2016-01-13,1628150,2016-01-13,32.781573,-117.056673,465389,2016-04-14,900002,Completed,
2016-01-13,1629219,2016-01-13,33.013885,-117.069386,465659,2016-02-11,900494,Completed,
2016-01-13,1629299,2016-01-13,32.574244,-117.040029,465676,2016-02-11,900526,Completed,
2016-01-13,1629244,2016-01-13,32.776592,-117.088488,465666,2016-02-09,900504,Completed,
2016-01-13,1625584,2016-01-13,32.817449,-117.201497,464711,2016-02-04,898752,Completed,
2016-01-13,1632180,2016-01-13,32.831806,-117.186829,466453,2016-03-23,901942,Completed,
2016-01-13,1611512,2016-01-13,32.793956,-117.139017,460698,2016-02-12,891238,Completed,
2016-01-13,1632265,2016-01-13,33.001523,-117.098333,466502,2016-07-01,902037,Completed,
2016-01-13,1632299,2016-01-13,33.038165,-117.054775,466516,2016-03-15,902054,Completed,
2016-01-13,1632328,2016-01-13,32.955359,-117.130935,466528,,902073,Issued,
2016-01-05,1625960,2016-01-13,32.840952,-117.196378,464811,2016-01-25,898937,Completed,
2016-01-13,1632361,2016-01-13,32.963984,-117.195228,466536,2016-03-14,902091,Completed,
2016-01-13,1632422,2016-01-13,32.794889,-117.094175,466557,2016-06-29,902130,Completed,
2016-01-13,1632461,2016-01-13,32.951732,-117.147645,466571,2016-04-03,902155,Completed,
2016-01-13,1632474,2016-01-13,32.907585,-117.094335,466574,2016-04-14,902165,Completed,
2015-12-11,1614203,2016-01-13,32.665396,-117.059412,461466,2016-03-07,892685,Completed,
2016-01-13,1630985,2016-01-13,32.58669,-117.025713,466181,2016-05-02,901416,Completed,
2016-01-13,1629027,2016-01-13,32.847456,-117.199503,465597,2016-03-09,900380,Completed,
2016-01-14,1632744,2016-01-14,33.015679,-117.138446,466642,2016-03-02,902289,Completed,
2015-12-17,1618722,2016-01-14,32.94703,-117.115547,462725,,895060,Issued,
2016-01-14,1624969,2016-01-14,32.736112,-117.169185,464514,2016-02-08,898407,Completed,
2016-01-14,1624162,2016-01-14,32.58915,-117.02701,464252,2016-05-17,897911,Completed,
2015-12-22,1621615,2016-01-14,32.730929,-117.077804,463515,2016-02-22,896537,Completed,
2016-01-14,1628450,2016-01-14,32.936388,-117.248904,465400,2016-02-12,900048,Completed,
2015-12-22,1619365,2016-01-14,32.912547,-117.064264,462902,2016-03-14,895388,Completed,
2015-12-22,1619393,2016-01-14,32.952451,-117.209598,462908,2016-03-02,895404,Completed,
2016-01-14,1633176,2016-01-14,32.845048,-117.263165,466764,,902510,Issued,
2015-12-22,1619375,2016-01-14,32.765634,-117.085713,462904,2016-03-18,895390,Completed,
2016-01-05,1625648,2016-01-14,32.861461,-117.250197,464725,2016-02-17,898775,Completed,
2015-12-23,1622549,2016-01-14,33.033567,-117.081293,463781,2016-04-05,897025,Completed,
2016-01-14,1633234,2016-01-14,32.970022,-117.133729,466777,,902531,Issued,
2015-10-29,1586393,2016-01-14,32.904321,-117.154329,453443,2016-02-08,877515,Completed,
2016-01-14,1633214,2016-01-14,32.785499,-117.18796,466772,2016-01-29,902521,Completed,
2015-12-11,1614197,2016-01-14,32.944297,-117.217313,461464,2016-01-28,892683,Completed,
2015-11-24,1602397,2016-01-14,32.80206,-117.231958,457991,2016-03-11,886010,Completed,
2016-01-14,1633255,2016-01-14,32.979524,-117.095088,466782,2016-01-29,902541,Completed,
2016-01-14,1633274,2016-01-14,32.819991,-117.217757,466791,2016-04-21,902553,Completed,
2015-11-24,1602413,2016-01-14,32.80204,-117.232084,458001,2016-03-11,886030,Completed,
2016-01-14,1633294,2016-01-14,32.827433,-117.275742,466786,,902550,Issued,
2016-01-14,1633304,2016-01-14,32.726239,-117.252158,466796,2016-04-05,902569,Completed,
2016-01-14,1633348,2016-01-14,32.92099,-117.060508,466804,2016-01-25,902587,Completed,
2016-01-14,1633262,2016-01-14,33.045042,-117.04958,466785,2016-03-16,902548,Completed,
2016-01-14,1633415,2016-01-14,33.035441,-117.077774,466822,2016-02-05,902614,Completed,
2016-01-15,1625084,2016-01-15,32.949027,-117.130901,464555,2016-02-12,898487,Completed,
2016-01-15,1620393,2016-01-15,32.74371,-117.180461,463180,2016-02-17,895917,Completed,
2016-01-15,1621798,2016-01-15,32.74371,-117.180461,463568,2016-02-17,896634,Completed,
2016-01-15,1633587,2016-01-15,32.742108,-117.219904,466867,2016-06-10,902713,Completed,
2016-01-15,1633620,2016-01-15,32.741757,-117.222345,466872,2016-03-29,902723,Completed,
2016-01-15,1633671,2016-01-15,32.803614,-117.134754,466889,2016-05-27,902750,Completed,
2016-01-15,1633774,2016-01-15,32.816278,-117.215679,466920,,902802,Issued,
2016-01-04,1625760,2016-01-15,32.926222,-117.132924,464755,,898832,Issued,
2016-01-15,1633826,2016-01-15,32.830672,-117.218125,466928,2016-04-06,902819,Completed,
2015-12-18,1618992,2016-01-15,32.763833,-117.076451,462789,2016-06-30,895193,Completed,
2016-01-15,1633836,2016-01-15,32.904035,-117.097308,466932,2016-05-12,902826,Completed,
2015-12-21,1620325,2016-01-15,32.544325,-117.053477,463158,2016-03-01,895881,Completed,
2015-12-21,1620311,2016-01-15,32.576738,-117.074368,463154,2016-03-15,895875,Completed,
2015-12-11,1613940,2016-01-15,32.806237,-117.140798,461401,2016-03-10,892558,Completed,
2016-01-05,1627032,2016-01-15,32.738633,-117.131458,465101,,899442,Issued,
2015-12-18,1619305,2016-01-15,32.731117,-117.131327,462883,2016-02-16,895350,Completed,
2015-12-18,1619364,2016-01-15,32.943373,-117.125544,462898,,895382,Issued,
2016-01-15,1633987,2016-01-15,32.783836,-117.192706,466987,2016-02-04,902920,Completed,
2015-12-18,1619340,2016-01-15,32.817105,-117.094919,462889,2016-02-04,895366,Completed,
2016-01-15,1634040,2016-01-15,33.034892,-117.066867,467007,,902949,Issued,
2016-01-15,1634013,2016-01-15,32.7979,-117.205194,466997,,902935,Issued,
2016-01-15,1634067,2016-01-15,32.963804,-117.148759,467013,,902963,Issued,
2016-01-06,1627832,2016-01-15,32.731261,-117.100521,465303,2016-01-27,899847,Completed,
2016-01-15,1634150,2016-01-15,32.810961,-117.225596,467037,2016-02-04,903001,Completed,
2016-01-15,1634184,2016-01-15,32.765634,-117.104965,467046,2016-02-29,903017,Completed,
2016-01-15,1634208,2016-01-15,32.839568,-117.201628,467051,2016-02-05,903023,Completed,
2016-01-16,1634332,2016-01-16,33.004455,-117.079312,467087,2016-02-02,903099,Completed,
2016-01-16,1634337,2016-01-16,32.67546,-117.057756,467088,2016-01-27,903101,Completed,
2016-01-16,1634340,2016-01-16,32.802274,-117.157668,467089,2016-01-22,903103,Completed,
2016-01-16,1634349,2016-01-16,32.944601,-117.158723,467094,2016-01-22,903113,Completed,
2016-01-16,1634344,2016-01-16,32.925737,-117.126854,467091,2016-01-25,903107,Completed,
2016-01-19,1621027,2016-01-19,32.718961,-117.031637,463362,2016-02-17,896230,Completed,
2016-01-19,1633908,2016-01-19,32.697603,-117.050414,466956,2016-02-18,902863,Completed,
2016-01-19,1634373,2016-01-19,32.678561,-117.054742,467100,,903125,Issued,
2016-01-19,1614422,2016-01-19,32.579807,-117.038845,461536,2016-02-16,892809,Completed,
2016-01-19,1632805,2016-01-19,32.997012,-117.071485,466648,2016-04-12,902298,Completed,
2016-01-19,1632591,2016-01-19,32.730963,-117.252901,466606,2016-03-25,902218,Completed,
2016-01-19,1610430,2016-01-19,32.806086,-117.205113,460398,2016-02-04,890644,Completed,
2015-12-17,1617996,2016-01-19,32.711311,-117.136682,462527,2016-03-24,894678,Completed,
2016-01-19,1612541,2016-01-19,32.742724,-117.166411,460999,,891797,Issued,
2016-01-19,1634657,2016-01-19,32.807289,-117.071967,467182,2016-06-14,903266,Completed,
2016-01-19,1634708,2016-01-19,32.838266,-117.194337,467190,2016-02-19,903281,Completed,
2016-01-19,1634741,2016-01-19,32.760251,-117.07523,467197,2016-02-09,903305,Completed,
2016-01-19,1634752,2016-01-19,32.785191,-117.089943,467206,2016-02-24,903311,Completed,
2016-01-19,1630857,2016-01-19,32.814991,-117.267717,466138,2016-02-17,901344,Completed,
2016-01-19,1634806,2016-01-19,32.974526,-117.142944,467218,,903335,Issued,
2016-01-19,1630880,2016-01-19,32.796748,-117.030485,466144,2016-03-28,901355,Completed,
2016-01-19,1632825,2016-01-19,32.81574,-117.229874,466669,2016-02-11,902335,Completed,
2016-01-19,1630797,2016-01-19,32.824919,-117.175473,466117,2016-01-28,901306,Completed,
